MSE,RMSE,LogRMSE,AbsRel,SqureREL,SSIM,A1,A2,A3,time
0.047978419810533524,0.2190397676462736,0.07606194168329239,0.0501483753323555,0.014198957942426205,0.0,0.9876737041073287,0.998251414568672,0.9991626492300683,0.02178645133972168
0.03919646143913269,0.19798096231489706,0.06878148764371872,0.04932572692632675,0.012570634484291077,0.0,0.9891012382449463,0.9997076749124404,0.9999944844323102,0.02180647850036621
0.0686306282877922,0.2619744802223915,0.0852792039513588,0.050486356019973755,0.025378812104463577,0.0,0.9667696692177143,0.9979906497166096,0.9990153383073426,0.02185201644897461
0.013983400538563728,0.11825142932989743,0.04150761663913727,0.02868729829788208,0.005027979612350464,0.0,0.9986906710310965,1.0,1.0,0.021982908248901367
0.00778504041954875,0.08823287606980036,0.03617090731859207,0.02898680791258812,0.003129582153633237,0.0,0.9998557669193416,1.0,1.0,0.021735668182373047
0.026771180331707,0.16361900968929924,0.042513228952884674,0.03157647326588631,0.006632460746914148,0.0,0.999198265688337,1.0,1.0,0.021892309188842773
0.016142399981617928,0.12705274488029736,0.05452311411499977,0.033132154494524,0.006300616543740034,0.0,0.9879970921623005,0.9993807382676826,1.0,0.02184009552001953
0.0280370581895113,0.16744270121301585,0.060753319412469864,0.04372698441147804,0.009502065367996693,0.0,0.98973398094753,0.9992177693693038,1.0,0.0223386287689209
0.014680996537208557,0.12116516222581702,0.053929973393678665,0.03256845474243164,0.005928230006247759,0.0,0.991988207861849,0.999771273182416,1.0,0.022327661514282227
0.030181484296917915,0.17372819085260147,0.05342477187514305,0.037667691707611084,0.00865062978118658,0.0,0.9948315808233826,0.9998217786490822,0.9999881185766055,0.022124767303466797
0.019549811258912086,0.13982063960271418,0.052150290459394455,0.039988674223423004,0.006742378231137991,0.0,0.9990723466003317,0.9999533582089553,1.0,0.02209925651550293
0.014045773074030876,0.11851486435899455,0.04415284842252731,0.032837480306625366,0.004893330857157707,0.0,0.9984287727723548,0.9999008195437699,1.0,0.021842002868652344
0.02249274030327797,0.14997579905864136,0.05167408287525177,0.03991548717021942,0.008000792935490608,0.0,0.9995471424689792,1.0,1.0,0.021890640258789062
0.012557714246213436,0.11206120758859167,0.037900373339653015,0.026595477014780045,0.003946248441934586,0.0,0.9974352653634948,1.0,1.0,0.021910429000854492
0.01083074975758791,0.10407088813682676,0.032567739486694336,0.024882609024643898,0.0032510906457901,0.0,0.9999893558705035,1.0,1.0,0.022411584854125977
0.004739455413073301,0.06884370278444718,0.027476347982883453,0.020888159051537514,0.0018207936082035303,0.0,0.9996730590434934,1.0,1.0,0.021933794021606445
0.014198541641235352,0.1191576335835659,0.04001053050160408,0.03066052310168743,0.004381848499178886,0.0,0.9974917794601208,0.9997807856032219,1.0,0.021940231323242188
0.015992550179362297,0.1264616549763694,0.040530551224946976,0.030622566118836403,0.004928212147206068,0.0,0.9996938661916954,1.0,1.0,0.021846294403076172
0.01111945603042841,0.1054488313374236,0.04274710640311241,0.028361745178699493,0.004342201165854931,0.0,0.9978306910945243,0.9997018485390579,0.9999640162029897,0.021877765655517578
0.018333235755562782,0.13540027974698865,0.04227590933442116,0.026685256510972977,0.005298908334225416,0.0,0.9969958634953464,0.9988107549120993,0.9999431230610134,0.022045135498046875
0.015075833536684513,0.12278368595495297,0.04408975690603256,0.0325189046561718,0.005087930243462324,0.0,0.9952695138999943,1.0,1.0,0.02187371253967285
0.023801201954483986,0.15427638171309302,0.05066519230604172,0.03728916123509407,0.007458708714693785,0.0,0.9993972045360359,0.9999946178976432,1.0,0.02198934555053711
0.03650341555476189,0.19105867045167535,0.045252759009599686,0.03413892164826393,0.008639173582196236,0.0,0.9998371450440523,0.9999945715014684,1.0,0.021904706954956055
0.016330940648913383,0.12779256883290743,0.0477927066385746,0.032786402851343155,0.005761852953583002,0.0,0.9946823990052647,0.9995608349427233,1.0,0.021876811981201172
0.009751640260219574,0.09875039372184585,0.03602232038974762,0.02783234603703022,0.003428987693041563,0.0,0.9992678827374999,0.999963909712412,1.0,0.021844148635864258
0.02655392698943615,0.16295375721178124,0.03946151211857796,0.02947872132062912,0.006110676564276218,0.0,0.9994688275913184,1.0,1.0,0.021829843521118164
0.008054589852690697,0.0897473668287304,0.04328591749072075,0.03171317279338837,0.0037112110294401646,0.0,0.9995797484169577,1.0,1.0,0.0217745304107666
0.018593214452266693,0.13635693767559717,0.04203527793288231,0.03099796734750271,0.005486239213496447,0.0,0.9964093564550766,0.9999826817835454,1.0,0.02180957794189453
0.006407837849110365,0.08004897156809927,0.04081743583083153,0.02974051423370838,0.003144057234749198,0.0,0.9988353863381859,0.9999440089585666,1.0,0.02192091941833496
0.011688954196870327,0.10811546696412279,0.03692590072751045,0.02580396831035614,0.0038055628538131714,0.0,0.9994241742134743,1.0,1.0,0.022017955780029297
0.01838645339012146,0.13559665700201262,0.04544966295361519,0.03562617301940918,0.0062605347484350204,0.0,0.9998107006704351,1.0,1.0,0.021798372268676758
0.030909569934010506,0.1758111769314184,0.04784401133656502,0.03719107061624527,0.007957304827868938,0.0,0.999075655998629,1.0,1.0,0.02202463150024414
0.0030682957731187344,0.055392199569242004,0.02709369547665119,0.019753793254494667,0.001483913860283792,0.0,0.9999319845343295,1.0,1.0,0.021718263626098633
0.011121366173028946,0.10545788814986268,0.031240394338965416,0.024897094815969467,0.0031948615796864033,0.0,0.9997779923278279,1.0,1.0,0.022189617156982422
0.00705913919955492,0.08401868363379017,0.039930760860443115,0.026448043063282967,0.0030036328826099634,0.0,0.9989502155807289,0.9996679253367612,0.9998339626683806,0.021866798400878906
0.015561017207801342,0.12474380629033789,0.045301653444767,0.03349971026182175,0.005336230620741844,0.0,0.9999077121850678,1.0,1.0,0.022220611572265625
0.053242944180965424,0.2307443264328842,0.0626010075211525,0.044221650809049606,0.01272683497518301,0.0,0.9936814599040439,0.9961553289924606,0.9999571624400274,0.021807193756103516
0.004414311144500971,0.06644028254380749,0.0312645360827446,0.02300199121236801,0.002099081641063094,0.0,1.0,1.0,1.0,0.021924495697021484
0.006037855055183172,0.0777036360486636,0.029201529920101166,0.022984974086284637,0.0022475686855614185,0.0,0.9999540647584827,1.0,1.0,0.02169942855834961
0.06055331975221634,0.24607584146400138,0.054625820368528366,0.03675992786884308,0.01330316811800003,0.0,0.993411564519978,0.9999273715773855,1.0,0.021930217742919922
0.013057421892881393,0.11426907671317466,0.0436912477016449,0.030396142974495888,0.004697742406278849,0.0,0.9978092195344591,0.9996241308024807,0.9999785217601418,0.02171611785888672
0.0075251031666994095,0.08674735250541891,0.02954837866127491,0.020245753228664398,0.002400602912530303,0.0,0.9998709597497651,0.9999793535599624,1.0,0.022055625915527344
0.08334572613239288,0.28869659875445863,0.06330626457929611,0.038503050804138184,0.015643052756786346,0.0,0.9911804759948986,0.9975627418343745,0.9998865134778755,0.02183079719543457
0.007647959049791098,0.08745261030861856,0.05457538738846779,0.04139405116438866,0.004474504850804806,0.0,0.9993477529035516,1.0,1.0,0.021899938583374023
0.007497215177863836,0.08658646070757157,0.031138014048337936,0.022825434803962708,0.002587296534329653,0.0,0.9987701446228273,1.0,1.0,0.021822214126586914
0.009268784895539284,0.09627452879936252,0.03664729744195938,0.02368820644915104,0.003624639241024852,0.0,0.9977702360135338,1.0,1.0,0.021971702575683594
0.03354973718523979,0.18316587341871246,0.04853890463709831,0.035569868981838226,0.008217083290219307,0.0,0.9985332091487593,0.9999721142423719,1.0,0.021867036819458008
0.0034618843346834183,0.058837779824560156,0.03470459207892418,0.02510889619588852,0.0019837224390357733,0.0,0.9998974748044331,1.0,1.0,0.02204298973083496
0.008500268682837486,0.09219690169868772,0.049325551837682724,0.03565479815006256,0.004586541093885899,0.0,0.9980821641263753,0.9999362492230374,1.0,0.021910667419433594
0.009743749164044857,0.09871043087761727,0.0471315011382103,0.03452347218990326,0.004858969710767269,0.0,0.9960882281884025,1.0,1.0,0.02199721336364746
0.021166019141674042,0.14548546024147582,0.054448772221803665,0.03775516524910927,0.007892902940511703,0.0,0.9971557534161875,1.0,1.0,0.021871566772460938
0.015414831228554249,0.12415647880217226,0.05246919021010399,0.03816999867558479,0.006268892902880907,0.0,0.997140750407138,0.9999257337768088,1.0,0.02195000648498535
0.0061215730383992195,0.07824048209462427,0.034144748002290726,0.02535499446094036,0.002545919269323349,0.0,0.999448237425108,1.0,1.0,0.021963119506835938
0.0036320292856544256,0.0602663196624319,0.028215911239385605,0.018871117383241653,0.0016011932166293263,0.0,0.9998660711986113,1.0,1.0,0.021859407424926758
0.0027346473652869463,0.05229385590379568,0.027794644236564636,0.0216539166867733,0.0013964336831122637,0.0,0.9995447773547426,1.0,1.0,0.022069454193115234
0.004950629081577063,0.07036070694341454,0.03040710836648941,0.023062290623784065,0.0020618089474737644,0.0,1.0,1.0,1.0,0.021953344345092773
0.02167602628469467,0.1472278040476549,0.042937103658914566,0.03006712906062603,0.0063026980496943,0.0,0.9998643206473139,1.0,1.0,0.022124528884887695
0.006273133214563131,0.07920311366709727,0.02625420317053795,0.016842279583215714,0.0019582265522331,0.0,0.9992730838151266,1.0,1.0,0.0220034122467041
0.019339121878147125,0.1390651713339725,0.04665524512529373,0.036194026470184326,0.0065097566694021225,0.0,0.9961445532721935,0.9998129432854433,1.0,0.022130727767944336
0.005836918484419584,0.07639972830069217,0.031473830342292786,0.02429303713142872,0.0022758746054023504,0.0,0.9997873867169852,0.9999946846679246,1.0,0.02187943458557129
0.00869973748922348,0.09327238331480267,0.03211863711476326,0.024035297334194183,0.002856852952390909,0.0,0.9996275722431166,1.0,1.0,0.02215123176574707
0.006171963177621365,0.0785618430131407,0.02898389659821987,0.021398354321718216,0.002217271365225315,0.0,0.9998457179003235,1.0,1.0,0.022095680236816406
0.016789399087429047,0.12957391360697973,0.05491120368242264,0.03249359503388405,0.007171367760747671,0.0,0.9920203138090461,0.9999948284600189,1.0,0.022136211395263672
0.006541857961565256,0.08088175295803904,0.03132624551653862,0.024721087887883186,0.0024593023117631674,0.0,0.9997261284036446,0.9999947332385316,1.0,0.021959543228149414
0.02926628850400448,0.17107392701403823,0.0680713802576065,0.043188583105802536,0.01119627058506012,0.0,0.9873210323294687,1.0,1.0,0.021861791610717773
0.01047439780086279,0.10234450547470923,0.038668811321258545,0.025976328179240227,0.003744743764400482,0.0,0.9984500327385825,0.999836307087903,1.0,0.021948814392089844
0.04250238835811615,0.20616107381878895,0.05625508353114128,0.032869089394807816,0.011302127502858639,0.0,0.9874520006362045,0.9991365794914908,1.0,0.021986961364746094
0.057300228625535965,0.2393746616196793,0.055991463363170624,0.033765584230422974,0.01134420558810234,0.0,0.9908420099349992,0.9993355232486483,1.0,0.022021055221557617
0.008221674710512161,0.09067345096836318,0.033377181738615036,0.024648398160934448,0.0029243247117847204,0.0,0.9993185175936908,1.0,1.0,0.023375511169433594
0.010517449118196964,0.10255461529447109,0.03659060597419739,0.03107275813817978,0.0038230749778449535,0.0,0.9998152643003392,1.0,1.0,0.02188730239868164
0.010039826855063438,0.1001989363968672,0.031077537685632706,0.023452680557966232,0.002965045627206564,0.0,0.9996425361549146,1.0,1.0,0.02233433723449707
0.009532283991575241,0.09763341636742638,0.03044249303638935,0.02175639383494854,0.0028434167616069317,0.0,0.9998230696377091,0.9999375539897797,1.0,0.02175736427307129
0.02390909381210804,0.15462565703048134,0.042714640498161316,0.029058823361992836,0.0063017974607646465,0.0,0.9976944199782395,1.0,1.0,0.02193617820739746
0.01098420936614275,0.10480557888844826,0.03744086995720863,0.02879020944237709,0.0037588828708976507,0.0,0.99968870626323,1.0,1.0,0.021973371505737305
0.01337652001529932,0.11565690647470786,0.050551239401102066,0.035118866711854935,0.005967926234006882,0.0,0.9997197991012424,0.9999788527623579,1.0,0.024162769317626953
0.2635402977466583,0.5133617610873041,0.09303899109363556,0.0732550397515297,0.042397309094667435,0.0,0.9755245813335592,0.9980209045737077,0.9998063270530846,0.021993398666381836
0.02173084206879139,0.14741384625872628,0.05222906172275543,0.032056860625743866,0.006916665006428957,0.0,0.9933829351034769,0.9992030159554108,0.999942323523089,0.021947860717773438
0.21309779584407806,0.46162516812244764,0.08311010152101517,0.04765283316373825,0.029428817331790924,0.0,0.9779643871345172,0.9954356543041354,0.9986227741959073,0.0217745304107666
0.20518743991851807,0.4529762023754869,0.09623865783214569,0.0623728446662426,0.03411246836185455,0.0,0.9514876974433595,0.997662613001139,0.9998880687916039,0.022195816040039062
1.7301759719848633,1.3153615366068994,0.21999762952327728,0.11685160547494888,0.2075202763080597,0.0,0.8380435470599406,0.949490474080638,0.9687242863472372,0.021908044815063477
0.27716702222824097,0.5264665442630149,0.11328727006912231,0.06544769555330276,0.044886622577905655,0.0,0.9690481934169615,0.9939825238554734,0.9958319931382009,0.021915674209594727
0.12210842221975327,0.3494401554197131,0.08090087026357651,0.05220739170908928,0.024110522121191025,0.0,0.9840038930662606,0.9958557681741833,0.9988148124892078,0.02182769775390625
0.44258663058280945,0.665271847129284,0.11558732390403748,0.07950148731470108,0.06791047006845474,0.0,0.9256640279064108,0.9961669246837882,0.998918356171792,0.02195262908935547
0.28689634799957275,0.5356270605557311,0.09981894493103027,0.07568220794200897,0.04687134921550751,0.0,0.9705069227583583,0.9988023684004342,1.0,0.021836280822753906
0.29928699135780334,0.5470712854444139,0.11547963321208954,0.07983293384313583,0.052025508135557175,0.0,0.945347609711959,0.9938571356758659,0.9994269340974212,0.021977901458740234
0.5473630428314209,0.7398398764809997,0.15599511563777924,0.0997563898563385,0.10155556350946426,0.0,0.8961657381209346,0.9678484963392935,0.9953548405915469,0.021863460540771484
0.03627048432826996,0.19044811453062474,0.04994083568453789,0.034646790474653244,0.008606847375631332,0.0,0.9941629842770527,0.9997807693625184,1.0,0.02195143699645996
0.029006220400333405,0.17031212640423876,0.044996440410614014,0.035389821976423264,0.0072417124174535275,0.0,0.9974597848150277,0.9999648007133722,1.0,0.021744251251220703
0.13567669689655304,0.3683431781593804,0.09586382657289505,0.05728455260396004,0.030881276354193687,0.0,0.9745382822305899,0.9917916840993765,0.9962345346960731,0.02206873893737793
0.03879086300730705,0.19695396164410364,0.05751150846481323,0.042071279138326645,0.010635420680046082,0.0,0.9939396388024726,0.9998518578373937,1.0,0.021929264068603516
0.06881074607372284,0.2623180246832513,0.07356929033994675,0.03919873759150505,0.016578350216150284,0.0,0.9813116630936213,0.9937424937986149,0.9995173582660815,0.022287607192993164
0.11122644692659378,0.3335062921844111,0.07605947554111481,0.059514086693525314,0.02416251040995121,0.0,0.9943815043118688,0.9996925583754784,0.9999923139593869,0.02175164222717285
0.04966350272297859,0.2228530967318574,0.057307079434394836,0.04018860682845116,0.012073316611349583,0.0,0.9919843861935141,0.9990015737904658,0.9999830775218723,0.022306203842163086
0.18294675648212433,0.4277227565633191,0.07550625503063202,0.05532962083816528,0.029239369556307793,0.0,0.9905298820613335,0.9994342177049446,0.9999326449648743,0.021778583526611328
0.061571452766656876,0.24813595621484782,0.05985729768872261,0.048609066754579544,0.014030800200998783,0.0,0.9952320643671311,0.9998722874384053,1.0,0.022120237350463867
0.14552932977676392,0.38148306617301364,0.07505719363689423,0.053987108170986176,0.025641152635216713,0.0,0.9904539405589236,0.998615998817093,0.9997456749963034,0.021787166595458984
0.2432086020708084,0.49316184166134386,0.07941028475761414,0.05234122648835182,0.033540405333042145,0.0,0.9759049615653389,0.9992173305380853,0.9997819706498952,0.02220606803894043
0.027882691472768784,0.16698111112568625,0.04300856217741966,0.03270803019404411,0.006884382572025061,0.0,0.9991698146848081,1.0,1.0,0.021769046783447266
0.039819441735744476,0.19954809379130756,0.05203615874052048,0.036900557577610016,0.009592385962605476,0.0,0.9968739882920512,0.9999946926796129,1.0,0.022104740142822266
0.0909251719713211,0.30153801082338044,0.062499191612005234,0.04458822309970856,0.01696116290986538,0.0,0.9948682062048052,0.9981455563331001,1.0,0.021774768829345703
0.06640523672103882,0.25769213554363435,0.06355512887239456,0.04672573506832123,0.015459076501429081,0.0,0.9929674540314478,0.9983061143431228,0.9998422934043597,0.022047996520996094
0.009164765477180481,0.09573278162249586,0.040110621601343155,0.02669607661664486,0.003832557238638401,0.0,0.9948243744614098,1.0,1.0,0.02196192741394043
0.034666627645492554,0.18618976246156113,0.05735236033797264,0.03994128853082657,0.009802303276956081,0.0,0.9964406315597335,0.9999892628403009,1.0,0.02205681800842285
0.04733829200267792,0.21757364730747591,0.051106397062540054,0.03469845652580261,0.010517802089452744,0.0,0.9958133848749138,0.9999385325674947,1.0,0.022023916244506836
0.025554297491908073,0.159857115862598,0.04641231521964073,0.03326011449098587,0.00704782223328948,0.0,0.9984584062046492,0.9998989990272011,1.0,0.02225637435913086
0.051464907824993134,0.22685878388326322,0.06618352979421616,0.05107252299785614,0.01320641115307808,0.0,0.9963650942135507,0.9999933181878926,1.0,0.02196192741394043
0.04451717808842659,0.2109909431431278,0.06250865757465363,0.04574121907353401,0.011656652204692364,0.0,0.994661205762775,0.9996697033936475,0.9999519568572578,0.022199630737304688
0.27155935764312744,0.5211135746103026,0.0831056460738182,0.06801741570234299,0.039614442735910416,0.0,0.9932289435892268,0.9987591645461188,1.0,0.02163982391357422
0.04962372034788132,0.22276382190086727,0.05387350916862488,0.037652477622032166,0.011170743964612484,0.0,0.9918746179069639,0.9992552659367532,0.999938865114211,0.02208709716796875
0.38056930899620056,0.6169029980444256,0.11893445998430252,0.08795482665300369,0.06631497293710709,0.0,0.9349512017479971,0.996096139839767,0.9990735615440641,0.021832704544067383
0.2340877205133438,0.48382612632364513,0.08236782252788544,0.05469883978366852,0.03920627757906914,0.0,0.9695981789772179,0.9987011066314294,0.9999228380177086,0.021945476531982422
0.27667972445487976,0.5260035403444351,0.09517162293195724,0.06570406258106232,0.05236760526895523,0.0,0.9559262488623562,0.9997199646137103,1.0,0.02173304557800293
0.11471374332904816,0.33869417374535415,0.079456627368927,0.04800643399357796,0.020977173000574112,0.0,0.9858290612263964,0.9940969018952974,0.9983884717340278,0.0219266414642334
0.0334528349339962,0.1829011616529436,0.0650988444685936,0.04326344653964043,0.010978402569890022,0.0,0.9894598083700561,0.9982514720861954,0.9999945528725427,0.021744966506958008
0.014191322028636932,0.11912733535438846,0.046635400503873825,0.03314352408051491,0.005214459262788296,0.0,0.997496984640345,0.9997278170930866,0.999973315401283,0.021961450576782227
0.04149004817008972,0.20369106060426345,0.07300664484500885,0.05086909234523773,0.012836549431085587,0.0,0.9886869936623472,0.9968344641952234,0.9996248741354007,0.021684885025024414
0.004771157633513212,0.06907356682199937,0.0313018374145031,0.02230454981327057,0.00202549179084599,0.0,0.9982330761828135,1.0,1.0,0.022042036056518555
0.021250398829579353,0.14577516533888532,0.06476341933012009,0.03771683946251869,0.008944768458604813,0.0,0.9842562131976889,0.9973529980924999,0.9995162137505874,0.021638870239257812
0.18537254631519318,0.4305491218376751,0.11449240893125534,0.08589358627796173,0.03989189490675926,0.0,0.9645314334159384,0.9916117777487935,0.9986304943263337,0.021975278854370117
0.10080283880233765,0.31749462798973094,0.08830135315656662,0.05682270973920822,0.02021406777203083,0.0,0.9690925136247583,0.996705806269073,0.9976826121811065,0.02189803123474121
0.10328641533851624,0.3213820395394183,0.11453913152217865,0.05851848050951958,0.029933862388134003,0.0,0.9378391570243189,0.9878740895996632,0.9967842889546068,0.02224278450012207
0.024739712476730347,0.15728862793199752,0.050916120409965515,0.04019885137677193,0.007887531071901321,0.0,0.9984379659476577,0.9997656948921486,0.9998082958208488,0.02193284034729004
0.4508799612522125,0.671475957315087,0.13153162598609924,0.08960225433111191,0.07634010910987854,0.0,0.9029798714684127,0.9887610646295623,0.9995680247362677,0.022411108016967773
0.14928163588047028,0.38636981750710064,0.09706651419401169,0.07012160867452621,0.034914638847112656,0.0,0.9729152977979869,0.9930107745713139,0.9996046028875618,0.022272825241088867
0.051449548453092575,0.22682492908208432,0.055241797119379044,0.04312768951058388,0.011648603715002537,0.0,0.9973146266684856,0.9996553531553136,0.9999497390018166,0.02214646339416504
0.10662395507097244,0.3265332373143237,0.07680286467075348,0.04592512920498848,0.02140243910253048,0.0,0.9891566114722801,0.9937485182366079,0.9988457843051621,0.02208876609802246
0.08348299562931061,0.28893424101222515,0.078191839158535,0.057977523654699326,0.023310089483857155,0.0,0.9879902613919911,0.9974078829429007,0.9999273238208289,0.02202463150024414
0.04468405991792679,0.21138604475680695,0.06273343414068222,0.038743000477552414,0.012191807851195335,0.0,0.9874168124105662,0.9983135348763259,0.9996990483112635,0.021939516067504883
0.033356182277202606,0.18263674952539702,0.05622975528240204,0.040809646248817444,0.0101650794968009,0.0,0.9936431852240575,0.9996321162512646,1.0,0.02232193946838379
0.14303256571292877,0.37819646443737254,0.07269234210252762,0.05071081221103668,0.02371564693748951,0.0,0.9824952381997926,0.9991821230767541,0.9998517941145796,0.021944761276245117
0.15282151103019714,0.39092391974679314,0.07186032831668854,0.05623166635632515,0.025590805336833,0.0,0.9926945079369088,0.9994317249043404,0.9999052874840567,0.021816730499267578
0.06810808181762695,0.2609752513508263,0.0755719244480133,0.05136137455701828,0.017869435250759125,0.0,0.9805238723742359,0.9966182718384125,0.9994418506917768,0.025919198989868164
0.07318069785833359,0.2705193114332757,0.10830771178007126,0.07762529700994492,0.026731830090284348,0.0,0.9367384373498712,0.9981511406152189,0.9990682913336536,0.021815776824951172
0.013160675764083862,0.11471998851152253,0.034384772181510925,0.028011443093419075,0.003921481315046549,0.0,0.9998598640161935,0.9999844293351327,1.0,0.021926403045654297
0.17881296575069427,0.42286282143349313,0.11646878719329834,0.07624106854200363,0.03820459544658661,0.0,0.9586820366070946,0.9920090707845148,0.9966254521894066,0.021717071533203125
0.03591939061880112,0.18952411619316714,0.07083584368228912,0.05244450643658638,0.010917827486991882,0.0,0.9928030245517074,0.9994230272847361,1.0,0.02198171615600586
0.01622503250837326,0.12737751963503316,0.04732488840818405,0.030477216467261314,0.005648414604365826,0.0,0.9949058506173687,0.9994985034286529,0.9998838639518985,0.02184915542602539
0.11787736415863037,0.34333273097482325,0.07480015605688095,0.04908231273293495,0.023854201659560204,0.0,0.9779377892820321,0.9973183144317459,0.9999890319608661,0.022008180618286133
0.041225746273994446,0.20304124279070607,0.06476526707410812,0.04547201842069626,0.01144394651055336,0.0,0.986683000831519,0.999796880851577,0.9999809575798353,0.02189922332763672
0.08478240668773651,0.2911741861630878,0.09408862143754959,0.049179840832948685,0.02311773970723152,0.0,0.9682039545755284,0.9931668058613621,0.9966593273099993,0.022086381912231445
0.07598140835762024,0.27564725349188635,0.05707336589694023,0.03402303531765938,0.013857323676347733,0.0,0.9935737082722332,0.9987615679412454,0.9999876772929477,0.021739721298217773
0.12383314222097397,0.3518993353517082,0.0997173935174942,0.06823477894067764,0.03579845651984215,0.0,0.9548785833801547,0.9971042769027494,0.9998518180078166,0.021960020065307617
0.10532040148973465,0.32453104857584064,0.08441758900880814,0.06285344064235687,0.022133002057671547,0.0,0.9866497905554049,0.9992224934454389,0.9998011029744146,0.02175140380859375
0.04812832176685333,0.21938168056347215,0.06053190678358078,0.041346099227666855,0.012857474386692047,0.0,0.9889424588617546,0.9997030360199839,0.9999475945917619,0.0219576358795166
0.022702239453792572,0.15067262343834253,0.07451752573251724,0.05528414249420166,0.011599024757742882,0.0,0.9945630207178898,0.9988526278733196,1.0,0.021904706954956055
0.15682119131088257,0.3960065546312113,0.06837780773639679,0.03966747969388962,0.023085741326212883,0.0,0.9802388195538777,0.998693823893753,1.0,0.021919727325439453
0.20562928915023804,0.45346365802590843,0.12390977144241333,0.08294615894556046,0.06338534504175186,0.0,0.9285092533020475,0.9906293759224918,0.9960488967944594,0.021974563598632812
0.16512815654277802,0.40635963941166453,0.09618374705314636,0.07155708223581314,0.029848922044038773,0.0,0.9709952430963118,0.9985235065175758,0.9999443998270217,0.021770238876342773
0.031001098453998566,0.17607128798869667,0.07521650940179825,0.04922652244567871,0.012123593129217625,0.0,0.9741687617294005,0.9997285270823744,0.9999114762225134,0.021946430206298828
0.00799653772264719,0.08942336228663732,0.03664769232273102,0.02570483461022377,0.0031280487310141325,0.0,0.9983529007248346,0.9998447179134524,0.9999611794783632,0.021930456161499023
0.006998092867434025,0.08365460457998726,0.03814205527305603,0.023004960268735886,0.002953663934022188,0.0,0.9985404073836938,0.9998697761234522,1.0,0.02179574966430664
0.1873047947883606,0.432787239632086,0.08320693671703339,0.0525200180709362,0.033689241856336594,0.0,0.9810563863355741,0.997420771024832,0.9995225682535327,0.021744966506958008
0.03750746697187424,0.1936684459892066,0.05718307942152023,0.03934968635439873,0.009916090406477451,0.0,0.9947738254425733,0.9993553851973,0.9998561603332818,0.02184462547302246
0.004987272433936596,0.07062062329048502,0.03172983601689339,0.022295832633972168,0.002053619595244527,0.0,0.9991285782754564,0.9999074114417672,1.0,0.02188396453857422
0.029597118496894836,0.17203813093873938,0.06237637251615524,0.03751988336443901,0.008992193266749382,0.0,0.9846474289983159,0.9978854603238918,0.9998607189434898,0.021926164627075195
0.017087310552597046,0.13071843998685512,0.04109034687280655,0.02847089245915413,0.00494180666282773,0.0,0.9973351826523601,0.9994991427635761,1.0,0.024591684341430664
0.174547016620636,0.417788243755896,0.09455614537000656,0.06276769936084747,0.032212696969509125,0.0,0.9642180227319335,0.995550556491154,0.999937856934234,0.021759510040283203
0.11993073672056198,0.34631017415109533,0.09839354455471039,0.07003182917833328,0.02597910724580288,0.0,0.9589884008830453,0.9970300894022369,0.9996828842893559,0.02389383316040039
0.009623922407627106,0.09810159227875512,0.033426932990550995,0.02358345501124859,0.0031220726668834686,0.0,0.9991432163879338,1.0,1.0,0.02186417579650879
0.054719142615795135,0.23392123164816642,0.0788969174027443,0.04963009059429169,0.01506529189646244,0.0,0.9759587770070252,0.9972551142137587,0.9995747360049485,0.023175716400146484
0.04171406477689743,0.204240213417675,0.04939822107553482,0.03469512239098549,0.009351111948490143,0.0,0.9987213512845584,1.0,1.0,0.021955251693725586
0.07200907915830612,0.2683450747792963,0.06440576165914536,0.045062676072120667,0.015050561167299747,0.0,0.9934438430681501,0.9987084699199361,0.9997044804054092,0.022264957427978516
0.03214285895228386,0.179284296446409,0.05639064311981201,0.03988721966743469,0.008932619355618954,0.0,0.9939553954152948,0.9997825681804063,0.9999751506491893,0.021796703338623047
0.06458073109388351,0.2541273914671213,0.06793694943189621,0.04908204823732376,0.015192839317023754,0.0,0.9890604357031116,0.9987120169372536,0.9999613052298746,0.02213001251220703
0.0898842066526413,0.2998069489732373,0.08921471238136292,0.054208122193813324,0.022880839183926582,0.0,0.9659076761786194,0.9913573370900632,0.9999148183337155,0.021982192993164062
0.01703965850174427,0.13053604292203846,0.06855768710374832,0.049329835921525955,0.007540863938629627,0.0,0.9964283936482652,0.999657772910548,0.9999439992035443,0.02200603485107422
0.16008441150188446,0.40010550046442056,0.08041488379240036,0.053624317049980164,0.03097466751933098,0.0,0.9733973008900388,0.9988730915038758,0.9997483602387296,0.021778583526611328
0.041880641132593155,0.20464760231332582,0.0558541975915432,0.038520753383636475,0.00984863843768835,0.0,0.9971133089010492,0.99979918670616,0.9999937245845675,0.021969079971313477
0.042429402470588684,0.2059839859566483,0.0504312589764595,0.03255059942603111,0.010041516274213791,0.0,0.9954555107241453,0.9997398598428541,1.0,0.0217435359954834
0.03840107470750809,0.19596192157536138,0.05454646795988083,0.0417189784348011,0.009920763783156872,0.0,0.997605787747879,0.9998033738730142,0.9999884337572361,0.02183699607849121
0.3776182234287262,0.6145064877027143,0.08220239728689194,0.04935591667890549,0.044936493039131165,0.0,0.974756372666931,0.9999024840561431,1.0,0.02177739143371582
0.012275720946490765,0.11079585256899631,0.03991401568055153,0.028938839212059975,0.004387619439512491,0.0,0.9971492567705151,1.0,1.0,0.022100448608398438
